observedDate,lat,lon
25-Mar-16,44.97946,-93.16449
25-Mar-16,44.97862,-93.1663
25-Mar-16,44.97858,-93.1663
25-Mar-16,44.97852,-93.1663
25-Mar-16,44.97842,-93.16631
25-Mar-16,44.97838,-93.16631
25-Mar-16,44.97833,-93.16631
25-Mar-16,44.9792,-93.16512
25-Mar-16,44.9792,-93.16469
25-Mar-16,44.97901,-93.16449
25-Mar-16,44.97878,-93.16449
25-Mar-16,44.97889,-93.16449
25-Mar-16,44.97867,-93.16449
25-Mar-16,44.97857,-93.16449
25-Mar-16,44.97848,-93.1645
25-Mar-16,44.97838,-93.16449
25-Mar-16,44.97802,-93.16435
25-Mar-16,44.97812,-93.16435
25-Mar-16,44.97814,-93.1645
25-Mar-16,44.9779,-93.16451
25-Mar-16,44.9776,-93.16451
25-Mar-16,44.97647,-93.16351
25-Mar-16,44.97584,-93.16435
25-Mar-16,44.97573,-93.16451
25-Mar-16,44.97559,-93.16339
25-Mar-16,44.97559,-93.16284
25-Mar-16,44.97548,-93.16234
25-Mar-16,44.97912,-93.16159
25-Mar-16,44.97824,-93.16054
25-Mar-16,44.9765,-93.16028
25-Mar-16,44.97639,-93.16019
25-Mar-16,44.97562,-93.15964
25-Mar-16,44.97454,-93.15692
25-Mar-16,44.97444,-93.15692
25-Mar-16,44.97436,-93.15693
25-Mar-16,44.97425,-93.15693
25-Mar-16,44.97528,-93.15443
25-Mar-16,44.97542,-93.15443
25-Mar-16,44.97255,-93.12645
25-Mar-16,44.97324,-93.12595
25-Mar-16,44.97405,-93.12388
25-Mar-16,44.97386,-93.12389
25-Mar-16,44.97353,-93.1239
25-Mar-16,44.9733,-93.1239
25-Mar-16,44.97298,-93.12389
25-Mar-16,44.97276,-93.12389
25-Mar-16,44.97267,-93.12389
25-Mar-16,44.97221,-93.12389
25-Mar-16,44.97232,-93.12389
25-Mar-16,44.97209,-93.12389
25-Mar-16,44.97277,-93.12375
25-Mar-16,44.97293,-93.12376
25-Mar-16,44.97302,-93.12376
25-Mar-16,44.97341,-93.12375
25-Mar-16,44.97354,-93.12375
25-Mar-16,44.97395,-93.12372
25-Mar-16,44.97427,-93.12372
25-Mar-16,44.97479,-93.12137
25-Mar-16,44.9749,-93.12136
25-Mar-16,44.97486,-93.12147
25-Mar-16,44.97479,-93.12151
25-Mar-16,44.97472,-93.12154
25-Mar-16,44.97459,-93.12167
25-Mar-16,44.97448,-93.12191
25-Mar-16,44.97448,-93.12212
25-Mar-16,44.97448,-93.12229
25-Mar-16,44.97448,-93.12251
25-Mar-16,44.9745,-93.12275
25-Mar-16,44.97449,-93.12308
25-Mar-16,44.97453,-93.12381
25-Mar-16,44.97464,-93.12387
25-Mar-16,44.9746,-93.12394
25-Mar-16,44.9747,-93.12401
25-Mar-16,44.97454,-93.12495
25-Mar-16,44.9746,-93.125
25-Mar-16,44.97459,-93.12515
25-Mar-16,44.97458,-93.12593
25-Mar-16,44.97473,-93.12646
25-Mar-16,44.97488,-93.12646
25-Mar-16,44.97502,-93.12646
25-Mar-16,44.97516,-93.12646
25-Mar-16,44.97371,-93.12714
25-Mar-16,44.97371,-93.12754
25-Mar-16,44.97382,-93.12779
25-Mar-16,44.97382,-93.12801
25-Mar-16,44.97382,-93.1282
25-Mar-16,44.97382,-93.12858
25-Mar-16,44.97383,-93.12912
25-Mar-16,44.97383,-93.12975
25-Mar-16,44.97384,-93.13051
25-Mar-16,44.97384,-93.13072
25-Mar-16,44.97384,-93.13105
25-Mar-16,44.97425,-93.13132
25-Mar-16,44.97443,-93.13132
25-Mar-16,44.97392,-93.13149
25-Mar-16,44.97405,-93.13149
25-Mar-16,44.97421,-93.13149
25-Mar-16,44.97435,-93.13149
25-Mar-16,44.991,-93.14631
25-Mar-16,44.991,-93.14615
25-Mar-16,44.99099,-93.14579
25-Mar-16,44.99098,-93.14517
25-Mar-16,44.99098,-93.14464
25-Mar-16,44.99107,-93.14452
25-Mar-16,44.99108,-93.14479
25-Mar-16,44.99108,-93.14527
25-Mar-16,44.99108,-93.1454
25-Mar-16,44.9911,-93.14593
25-Mar-16,44.9911,-93.14608
25-Mar-16,44.9911,-93.14628
25-Mar-16,44.9881,-93.15058
25-Mar-16,44.98644,-93.142
25-Mar-16,44.98644,-93.1418
25-Mar-16,44.98644,-93.14165
25-Mar-16,44.98644,-93.14139
25-Mar-16,44.98644,-93.14122
25-Mar-16,44.98643,-93.14106
25-Mar-16,44.98644,-93.14094
25-Mar-16,44.98643,-93.14082
25-Mar-16,44.98643,-93.14067
25-Mar-16,44.98643,-93.14046
25-Mar-16,44.98643,-93.1403
25-Mar-16,44.98642,-93.13919
25-Mar-16,44.98642,-93.13898
25-Mar-16,44.98642,-93.13884
25-Mar-16,44.9866,-93.13789
25-Mar-16,44.98651,-93.13805
25-Mar-16,44.98651,-93.1383
25-Mar-16,44.98651,-93.13847
25-Mar-16,44.98652,-93.13864
25-Mar-16,44.98652,-93.13877
25-Mar-16,44.98652,-93.13896
25-Mar-16,44.98652,-93.13912
25-Mar-16,44.98652,-93.13935
25-Mar-16,44.98652,-93.13953
25-Mar-16,44.98653,-93.14065
25-Mar-16,44.98653,-93.14088
25-Mar-16,44.98653,-93.14149
25-Mar-16,44.98653,-93.14169
25-Mar-16,44.98653,-93.14184
25-Mar-16,44.98654,-93.14231
25-Mar-16,44.98654,-93.14247
25-Mar-16,44.98654,-93.14259
25-Mar-16,44.98654,-93.14278
25-Mar-16,44.98655,-93.14323
25-Mar-16,44.98655,-93.14359
25-Mar-16,44.98655,-93.14397
25-Mar-16,44.98326,-93.11851
25-Mar-16,44.98338,-93.11851
25-Mar-16,44.98353,-93.11851
25-Mar-16,44.9837,-93.1185
25-Mar-16,44.98391,-93.11851
25-Mar-16,44.98417,-93.11851
25-Mar-16,44.98436,-93.11866
25-Mar-16,44.98426,-93.11866
25-Mar-16,44.98411,-93.11867
25-Mar-16,44.98401,-93.11867
25-Mar-16,44.98391,-93.11867
25-Mar-16,44.98337,-93.11868
25-Mar-16,44.98322,-93.11868
25-Mar-16,44.98298,-93.11868
25-Mar-16,44.98283,-93.11884
25-Mar-16,44.98282,-93.11902
25-Mar-16,44.98282,-93.11915
25-Mar-16,44.98283,-93.11956
25-Mar-16,44.98272,-93.11899
25-Mar-16,44.98272,-93.11915
25-Mar-16,44.98273,-93.11934
25-Mar-16,44.98273,-93.11951
25-Mar-16,44.98272,-93.1197
25-Mar-16,44.98283,-93.12062
25-Mar-16,44.98283,-93.12078
25-Mar-16,44.98283,-93.12095
25-Mar-16,44.98288,-93.12107
25-Mar-16,44.983,-93.12107
25-Mar-16,44.98322,-93.12107
25-Mar-16,44.98341,-93.12107
25-Mar-16,44.98373,-93.12106
25-Mar-16,44.98386,-93.12106
25-Mar-16,44.98403,-93.12106
25-Mar-16,44.9842,-93.12106
25-Mar-16,44.98434,-93.12106
25-Mar-16,44.98326,-93.12122
25-Mar-16,44.98376,-93.12122
25-Mar-16,44.98397,-93.12121
25-Mar-16,44.98414,-93.12121
25-Mar-16,44.98425,-93.12121
25-Mar-16,44.98443,-93.12121
25-Mar-16,44.98273,-93.12148
25-Mar-16,44.98273,-93.12166
25-Mar-16,44.98283,-93.12132
25-Mar-16,44.98283,-93.12147
25-Mar-16,44.98283,-93.12164
25-Mar-16,44.98283,-93.12179
25-Mar-16,44.98283,-93.12196
25-Mar-16,44.98283,-93.12209
25-Mar-16,44.98288,-93.12235
25-Mar-16,44.98299,-93.12235
25-Mar-16,44.98309,-93.12235
25-Mar-16,44.98347,-93.12234
25-Mar-16,44.98358,-93.12234
25-Mar-16,44.98372,-93.12234
25-Mar-16,44.98388,-93.12234
25-Mar-16,44.98403,-93.12233
25-Mar-16,44.98429,-93.12231
25-Mar-16,44.98418,-93.12233
25-Mar-16,44.98443,-93.12248
25-Mar-16,44.98432,-93.12248
25-Mar-16,44.98419,-93.12248
25-Mar-16,44.98407,-93.12248
25-Mar-16,44.98394,-93.12248
25-Mar-16,44.98381,-93.12249
25-Mar-16,44.98369,-93.12249
25-Mar-16,44.98357,-93.1225
25-Mar-16,44.98334,-93.1225
25-Mar-16,44.98324,-93.12251
25-Mar-16,44.98312,-93.1225
25-Mar-16,44.98289,-93.1225
25-Mar-16,44.98283,-93.12259
25-Mar-16,44.98283,-93.12277
25-Mar-16,44.98283,-93.12292
25-Mar-16,44.98272,-93.12259
25-Mar-16,44.98272,-93.12275
25-Mar-16,44.98273,-93.12318
25-Mar-16,44.98283,-93.12331
25-Mar-16,44.98283,-93.1235
25-Mar-16,44.98288,-93.12362
25-Mar-16,44.98326,-93.12361
25-Mar-16,44.98371,-93.12376
25-Mar-16,44.98272,-93.12386
25-Mar-16,44.98269,-93.12592
25-Mar-16,44.98617,-93.12371
25-Mar-16,44.98607,-93.12371
25-Mar-16,44.98592,-93.12372
25-Mar-16,44.98583,-93.12372
25-Mar-16,44.98568,-93.12372
25-Mar-16,44.986,-93.12357
25-Mar-16,44.98574,-93.12357
25-Mar-16,44.98501,-93.12358
25-Mar-16,44.98471,-93.12359
25-Mar-16,44.98464,-93.12205
25-Mar-16,44.98464,-93.1203
25-Mar-16,44.98474,-93.11993
25-Mar-16,44.98474,-93.11978
25-Mar-16,44.98487,-93.11978
25-Mar-16,44.98511,-93.11977
25-Mar-16,44.98522,-93.11977
25-Mar-16,44.986,-93.11976
25-Mar-16,44.98527,-93.11866
25-Mar-16,44.98545,-93.11867
25-Mar-16,44.98554,-93.11866
25-Mar-16,44.98569,-93.11866
25-Mar-16,44.98582,-93.11866
25-Mar-16,44.98613,-93.11865
25-Mar-16,44.98627,-93.11849
25-Mar-16,44.98617,-93.1185
25-Mar-16,44.98607,-93.1185
25-Mar-16,44.98598,-93.1185
25-Mar-16,44.98575,-93.1185
25-Mar-16,44.98566,-93.1185
25-Mar-16,44.98552,-93.11851
25-Mar-16,44.9854,-93.11851
25-Mar-16,44.98529,-93.11851
25-Mar-16,44.98522,-93.11851
25-Mar-16,44.9851,-93.11851
25-Mar-16,44.98501,-93.11851
25-Mar-16,44.98497,-93.11851
25-Mar-16,44.98482,-93.11851
25-Mar-16,44.98469,-93.11851
25-Mar-16,44.98464,-93.11844
25-Mar-16,44.98464,-93.11767
25-Mar-16,44.98469,-93.11739
25-Mar-16,44.98506,-93.1174
25-Mar-16,44.98534,-93.1174
25-Mar-16,44.98547,-93.1174
25-Mar-16,44.98562,-93.11738
25-Mar-16,44.98575,-93.11739
25-Mar-16,44.9859,-93.11739
25-Mar-16,44.98604,-93.11739
25-Mar-16,44.98618,-93.1174
25-Mar-16,44.98634,-93.11743
25-Mar-16,44.98634,-93.11762
25-Mar-16,44.98634,-93.11784
25-Mar-16,44.98633,-93.11821
25-Mar-16,44.98633,-93.11835
25-Mar-16,44.98632,-93.11882
25-Mar-16,44.98633,-93.11921
25-Mar-16,44.98632,-93.11949
25-Mar-16,44.98632,-93.11969
25-Mar-16,44.98632,-93.12004
25-Mar-16,44.98632,-93.12021
25-Mar-16,44.98633,-93.12126
25-Mar-16,44.98633,-93.12142
25-Mar-16,44.98633,-93.12158
25-Mar-16,44.98633,-93.12176
25-Mar-16,44.98633,-93.12191
25-Mar-16,44.98633,-93.12212
25-Mar-16,44.98633,-93.12254
25-Mar-16,44.98633,-93.1227
25-Mar-16,44.98633,-93.12287
25-Mar-16,44.98633,-93.12313
25-Mar-16,44.98633,-93.12331
25-Mar-16,44.98632,-93.12381
25-Mar-16,44.98633,-93.12397
25-Mar-16,44.98633,-93.12419
25-Mar-16,44.98633,-93.12447
25-Mar-16,44.98633,-93.12456
25-Mar-16,44.98633,-93.12508
25-Mar-16,44.98633,-93.11518
25-Mar-16,44.98633,-93.11508
25-Mar-16,44.98633,-93.11494
25-Mar-16,44.98796,-93.11592
25-Mar-16,44.9865,-93.11848
25-Mar-16,44.98676,-93.11848
25-Mar-16,44.98665,-93.11848
25-Mar-16,44.98688,-93.11848
25-Mar-16,44.98699,-93.11848
25-Mar-16,44.98711,-93.11848
25-Mar-16,44.98722,-93.11847
25-Mar-16,44.98749,-93.11846
25-Mar-16,44.98763,-93.11847
25-Mar-16,44.98773,-93.11846
25-Mar-16,44.98863,-93.11863
25-Mar-16,44.98885,-93.11863
25-Mar-16,44.98104,-93.10923
25-Mar-16,44.98092,-93.11121
25-Mar-16,44.97961,-93.1111
25-Mar-16,44.97952,-93.1111
25-Mar-16,44.97911,-93.11307
25-Mar-16,44.9791,-93.11338
25-Mar-16,44.96731,-93.09411
25-Mar-16,44.96764,-93.09411
25-Mar-16,44.96773,-93.09411
25-Mar-16,44.968,-93.09411
25-Mar-16,44.97216,-93.09412
25-Mar-16,44.97247,-93.09412
25-Mar-16,44.97314,-93.09429
25-Mar-16,44.97321,-93.09429
25-Mar-16,44.97327,-93.09429
25-Mar-16,44.97332,-93.09412
25-Mar-16,44.97185,-93.08548
25-Mar-16,44.97197,-93.0853
25-Mar-16,44.96941,-93.0728
25-Mar-16,44.96941,-93.07261
25-Mar-16,44.96941,-93.07243
25-Mar-16,44.96942,-93.07149
25-Mar-16,44.96942,-93.07123
25-Mar-16,44.96942,-93.07086
25-Mar-16,44.96942,-93.07077
25-Mar-16,44.96943,-93.07036
25-Mar-16,44.96943,-93.07012
25-Mar-16,44.96943,-93.06998
25-Mar-16,44.96943,-93.06971
25-Mar-16,44.96943,-93.06956
25-Mar-16,44.96944,-93.06849
25-Mar-16,44.96944,-93.0683
25-Mar-16,44.96944,-93.06815
25-Mar-16,44.96944,-93.06778
25-Mar-16,44.96944,-93.06727
25-Mar-16,44.96945,-93.06712
25-Mar-16,44.96945,-93.06698
25-Mar-16,44.96945,-93.06685
25-Mar-16,44.96945,-93.06671
25-Mar-16,44.96945,-93.06651
25-Mar-16,44.96935,-93.06647
25-Mar-16,44.96934,-93.06663
25-Mar-16,44.96934,-93.06678
25-Mar-16,44.96934,-93.06696
25-Mar-16,44.96934,-93.06708
25-Mar-16,44.96934,-93.06729
25-Mar-16,44.96933,-93.06746
25-Mar-16,44.96933,-93.06778
25-Mar-16,44.96933,-93.06791
25-Mar-16,44.96933,-93.0682
25-Mar-16,44.96933,-93.06833
25-Mar-16,44.96933,-93.06847
25-Mar-16,44.96932,-93.06915
25-Mar-16,44.96932,-93.06973
25-Mar-16,44.96932,-93.06989
25-Mar-16,44.96932,-93.0701
25-Mar-16,44.96931,-93.07027
25-Mar-16,44.96931,-93.07043
25-Mar-16,44.96931,-93.07057
25-Mar-16,44.9693,-93.07123
25-Mar-16,44.9693,-93.07141
25-Mar-16,44.9693,-93.07174
25-Mar-16,44.9693,-93.07235
25-Mar-16,44.96929,-93.07252
25-Mar-16,44.96929,-93.07301
25-Mar-16,44.96117,-93.06964
25-Mar-16,44.96117,-93.06947
25-Mar-16,44.96117,-93.069
25-Mar-16,44.96117,-93.06885
25-Mar-16,44.96117,-93.06819
25-Mar-16,44.96128,-93.06856
25-Mar-16,44.96127,-93.06947
25-Mar-16,44.96128,-93.06964
25-Mar-16,44.96127,-93.0697
25-Mar-16,44.96127,-93.06979
25-Mar-16,44.96127,-93.07041
25-Mar-16,44.96116,-93.07088
25-Mar-16,44.95879,-93.07465
25-Mar-16,44.95874,-93.0746
25-Mar-16,44.95869,-93.07454
25-Mar-16,44.95863,-93.07448
25-Mar-16,44.95653,-93.07364
25-Mar-16,44.95675,-93.07316
25-Mar-16,44.95683,-93.073
25-Mar-16,44.95692,-93.07282
25-Mar-16,44.95677,-93.07282
25-Mar-16,44.95685,-93.07269
25-Mar-16,44.95848,-93.06445
25-Mar-16,44.95848,-93.0643
25-Mar-16,44.95848,-93.06411
25-Mar-16,44.95859,-93.06369
25-Mar-16,44.95859,-93.06385
25-Mar-16,44.95858,-93.06401
25-Mar-16,44.95859,-93.06423
25-Mar-16,44.95859,-93.06485
25-Mar-16,44.95852,-93.06511
25-Mar-16,44.95837,-93.06542
25-Mar-16,44.95825,-93.0654
25-Mar-16,44.95822,-93.06572
25-Mar-16,44.95785,-93.06649
25-Mar-16,44.95779,-93.06662
25-Mar-16,44.95745,-93.06704
25-Mar-16,44.95742,-93.06737
25-Mar-16,44.95735,-93.06749
25-Mar-16,44.95712,-93.06797
25-Mar-16,44.9566,-93.06904
25-Mar-16,44.95646,-93.06934
25-Mar-16,44.95589,-93.07023
25-Mar-16,44.95573,-93.07056
25-Mar-16,44.95568,-93.07068
25-Mar-16,44.95563,-93.0708
25-Mar-16,44.95568,-93.07096
25-Mar-16,44.95534,-93.07166
25-Mar-16,44.95544,-93.06744
25-Mar-16,44.95542,-93.06748
25-Mar-16,44.9549,-93.06854
25-Mar-16,44.96055,-93.05164
25-Mar-16,44.96065,-93.05174
25-Mar-16,44.96078,-93.05187
25-Mar-16,44.96099,-93.05208
25-Mar-16,44.96109,-93.05219
25-Mar-16,44.96117,-93.05246
25-Mar-16,44.96106,-93.05236
25-Mar-16,44.96096,-93.05225
25-Mar-16,44.96087,-93.05215
25-Mar-16,44.96078,-93.05207
25-Mar-16,44.96068,-93.05197
25-Mar-16,44.96058,-93.05187
25-Mar-16,44.96052,-93.05181
25-Mar-16,44.95982,-93.05089
25-Mar-16,44.95992,-93.051
25-Mar-16,44.96005,-93.05113
25-Mar-16,44.9601,-93.05118
25-Mar-16,44.96017,-93.05125
25-Mar-16,44.96024,-93.05152
25-Mar-16,44.96012,-93.05141
25-Mar-16,44.96002,-93.05131
25-Mar-16,44.95994,-93.05123
25-Mar-16,44.95985,-93.05113
25-Mar-16,44.9597,-93.05097
25-Mar-16,44.9596,-93.05087
25-Mar-16,44.95868,-93.04974
25-Mar-16,44.95875,-93.04981
25-Mar-16,44.95882,-93.04988
25-Mar-16,44.95895,-93.05002
25-Mar-16,44.95913,-93.05019
25-Mar-16,44.95918,-93.05025
25-Mar-16,44.95921,-93.05028
25-Mar-16,44.95938,-93.05045
25-Mar-16,44.95934,-93.05061
25-Mar-16,44.9592,-93.05047
25-Mar-16,44.9591,-93.05036
25-Mar-16,44.95902,-93.05028
25-Mar-16,44.95894,-93.05021
25-Mar-16,44.95885,-93.05011
25-Mar-16,44.95875,-93.05002
25-Mar-16,44.95867,-93.04993
25-Mar-16,44.95843,-93.04968
25-Mar-16,44.95814,-93.04919
25-Mar-16,44.95823,-93.04928
25-Mar-16,44.95833,-93.04939
25-Mar-16,44.95821,-93.04947
25-Mar-16,44.95813,-93.04938
25-Mar-16,44.95804,-93.04929
25-Mar-16,44.95787,-93.04892
25-Mar-16,44.95778,-93.04903
25-Mar-16,44.95755,-93.04879
25-Mar-16,44.95741,-93.04864
25-Mar-16,44.95728,-93.04852
25-Mar-16,44.9571,-93.04833
25-Mar-16,44.95703,-93.04807
25-Mar-16,44.95687,-93.04791
25-Mar-16,44.94622,-93.02195
25-Mar-16,44.94514,-93.02211
25-Mar-16,44.93103,-93.07263
25-Mar-16,44.93108,-93.07276
25-Mar-16,44.93113,-93.0729
25-Mar-16,44.93116,-93.07302
25-Mar-16,44.93174,-93.0744
25-Mar-16,44.93169,-93.07423
25-Mar-16,44.93163,-93.07407
25-Mar-16,44.93152,-93.07373
25-Mar-16,44.93147,-93.07358
25-Mar-16,44.93134,-93.07357
25-Mar-16,44.9314,-93.07374
25-Mar-16,44.93147,-93.07395
25-Mar-16,44.93152,-93.07411
25-Mar-16,44.93158,-93.07427
25-Mar-16,44.93163,-93.07443
25-Mar-16,44.93167,-93.07456
25-Mar-16,44.93174,-93.07476
25-Mar-16,44.93183,-93.07503
25-Mar-16,44.92348,-93.08645
25-Mar-16,44.92337,-93.08644
25-Mar-16,44.92323,-93.08645
16-Mar-16,44.99778,-93.1996
9-Mar-16,44.98649,-93.1398
3-Mar-16,44.95773,-93.2037
18-Feb-16,45.00982,-93.19125
5-Feb-16,44.95753,-93.15076
5-Feb-16,44.95813,-93.15178
5-Feb-16,44.98743,-93.13333
5-Feb-16,44.96535,-93.17366
5-Feb-16,44.96918,-93.14268
5-Feb-16,44.96016,-93.14449
5-Feb-16,44.94326,-93.1259
5-Feb-16,44.93879,-93.13005
5-Feb-16,44.9572,-93.06974
5-Feb-16,44.95734,-93.06988
5-Feb-16,44.95768,-93.07018
5-Feb-16,44.95839,-93.06988
5-Feb-16,44.95693,-93.0464
5-Feb-16,44.94605,-93.02204
5-Feb-16,44.94615,-93.02083
5-Feb-16,44.96395,-93.1776
5-Feb-16,44.96888,-93.17753
5-Feb-16,44.96003,-93.17237
5-Feb-16,45.01741,-93.16846
1-Feb-16,45.0179,-93.17197
14-Jan-16,44.99587,-93.18987
7-Jan-16,44.97954,-93.18674
7-Jan-16,45.0063,-93.18869
22-Dec-15,44.95271,-93.20325
22-Dec-15,44.957,-93.20159
22-Dec-15,44.98482,-93.09542
22-Dec-15,44.90858,-93.19177
22-Dec-15,44.9084,-93.19172
22-Dec-15,44.90837,-93.19134
22-Dec-15,44.91439,-93.18367
22-Dec-15,44.92505,-93.0867
22-Dec-15,44.91448,-93.13584
22-Dec-15,44.91465,-93.1356
22-Dec-15,44.91479,-93.13538
22-Dec-15,44.91181,-93.14956
22-Dec-15,44.91033,-93.14943
22-Dec-15,44.91001,-93.14664
22-Dec-15,44.91152,-93.14173
22-Dec-15,44.91157,-93.14156
22-Dec-15,44.91164,-93.1414
22-Dec-15,44.91046,-93.14902
22-Dec-15,44.91162,-93.1492
22-Dec-15,44.9108,-93.14769
22-Dec-15,44.91234,-93.14623
22-Dec-15,44.91234,-93.14611
22-Dec-15,44.91234,-93.14601
22-Dec-15,44.91269,-93.1435
22-Dec-15,44.91276,-93.14345
22-Dec-15,44.91279,-93.14339
22-Dec-15,44.91283,-93.14326
22-Dec-15,44.91293,-93.1432
22-Dec-15,44.9129,-93.14307
22-Dec-15,44.9128,-93.14281
22-Dec-15,44.91283,-93.14258
22-Dec-15,44.913,-93.14033
22-Dec-15,44.91311,-93.14045
22-Dec-15,44.91324,-93.14061
22-Dec-15,44.91335,-93.14076
22-Dec-15,44.91353,-93.14096
22-Dec-15,44.91437,-93.14554
22-Dec-15,44.91439,-93.1455
22-Dec-15,44.91853,-93.14235
22-Dec-15,44.91765,-93.14435
22-Dec-15,44.91933,-93.13198
22-Dec-15,44.91927,-93.13191
22-Dec-15,44.9193,-93.13185
22-Dec-15,44.91935,-93.13187
22-Dec-15,44.91941,-93.13193
22-Dec-15,44.9195,-93.13278
22-Dec-15,44.92035,-93.13023
22-Dec-15,44.92877,-93.12692
22-Dec-15,44.93082,-93.11965
22-Dec-15,44.93097,-93.11966
22-Dec-15,44.9311,-93.11965
22-Dec-15,44.93132,-93.11966
22-Dec-15,44.93152,-93.11965
22-Dec-15,44.93163,-93.11965
22-Dec-15,44.93163,-93.11931
22-Dec-15,44.93175,-93.11931
22-Dec-15,44.93186,-93.11903
22-Dec-15,44.93191,-93.11894
22-Dec-15,44.93205,-93.11857
22-Dec-15,44.9321,-93.11848
22-Dec-15,44.93165,-93.12051
22-Dec-15,44.93133,-93.12092
22-Dec-15,44.93142,-93.12108
22-Dec-15,44.93121,-93.12138
22-Dec-15,44.9313,-93.12164
22-Dec-15,44.93123,-93.12174
22-Dec-15,44.93144,-93.1233
22-Dec-15,44.93154,-93.1233
22-Dec-15,44.93172,-93.1233
22-Dec-15,44.9327,-93.12158
22-Dec-15,44.94681,-93.11485
22-Dec-15,44.94695,-93.11485
22-Dec-15,44.947,-93.11484
22-Dec-15,44.94716,-93.11485
22-Dec-15,44.94148,-93.12575
22-Dec-15,44.94396,-93.12361
22-Dec-15,44.9394,-93.11815
22-Dec-15,44.93633,-93.07302
22-Dec-15,44.93577,-93.07269
22-Dec-15,44.93514,-93.07234
22-Dec-15,44.93483,-93.07549
22-Dec-15,44.93514,-93.07533
22-Dec-15,44.93709,-93.07172
22-Dec-15,44.93687,-93.07166
22-Dec-15,44.93631,-93.07079
22-Dec-15,44.93723,-93.07094
22-Dec-15,44.93752,-93.07145
22-Dec-15,44.93787,-93.07181
22-Dec-15,44.93737,-93.07272
22-Dec-15,44.93747,-93.07273
22-Dec-15,44.93851,-93.07328
22-Dec-15,44.95603,-93.07024
22-Dec-15,44.95733,-93.07119
22-Dec-15,44.9595,-93.07222
22-Dec-15,44.95714,-93.1483
22-Dec-15,44.95765,-93.14812
22-Dec-15,44.95722,-93.14388
22-Dec-15,44.97384,-93.13121
22-Dec-15,44.9745,-93.12505
22-Dec-15,44.97259,-93.1239
22-Dec-15,44.97666,-93.09519
22-Dec-15,44.97666,-93.09563
22-Dec-15,44.97665,-93.09613
22-Dec-15,44.97371,-93.09456
22-Dec-15,44.98134,-93.11104
22-Dec-15,44.98069,-93.11244
22-Dec-15,44.98116,-93.11256
22-Dec-15,44.98372,-93.11868
22-Dec-15,44.97518,-93.13643
22-Dec-15,44.97508,-93.13758
22-Dec-15,44.97512,-93.1385
22-Dec-15,44.9739,-93.14138
22-Dec-15,44.97167,-93.14039
22-Dec-15,44.97068,-93.14113
22-Dec-15,44.9593,-93.14695
22-Dec-15,44.9593,-93.14713
22-Dec-15,44.9593,-93.1473
22-Dec-15,44.96651,-93.15343
22-Dec-15,44.96574,-93.15104
22-Dec-15,44.96652,-93.15084
22-Dec-15,44.96652,-93.15068
22-Dec-15,44.96652,-93.15049
22-Dec-15,44.96565,-93.14521
22-Dec-15,44.96401,-93.14399
22-Dec-15,44.98163,-93.1435
22-Dec-15,44.98158,-93.14345
22-Dec-15,44.98064,-93.14485
22-Dec-15,44.97875,-93.14618
22-Dec-15,44.97753,-93.1434
22-Dec-15,44.97687,-93.145
22-Dec-15,44.97464,-93.1425
22-Dec-15,44.97105,-93.1445
22-Dec-15,44.97079,-93.14266
22-Dec-15,44.9728,-93.14313
22-Dec-15,44.97269,-93.14545
22-Dec-15,44.97311,-93.1546
22-Dec-15,44.97302,-93.1545
22-Dec-15,44.97302,-93.15442
22-Dec-15,44.97302,-93.15426
22-Dec-15,44.97302,-93.15408
22-Dec-15,44.97227,-93.15172
22-Dec-15,44.97235,-93.15172
22-Dec-15,44.97249,-93.15175
22-Dec-15,44.97289,-93.15091
22-Dec-15,44.97211,-93.14837
22-Dec-15,44.97303,-93.14884
22-Dec-15,44.97255,-93.14911
22-Dec-15,44.97244,-93.14925
22-Dec-15,44.97244,-93.14945
22-Dec-15,44.97222,-93.14969
22-Dec-15,44.97226,-93.15015
22-Dec-15,44.97221,-93.15047
22-Dec-15,44.97162,-93.15011
22-Dec-15,44.97149,-93.14974
22-Dec-15,44.97157,-93.14954
22-Dec-15,44.97026,-93.1481
22-Dec-15,44.97028,-93.14827
22-Dec-15,44.97002,-93.14827
22-Dec-15,44.97003,-93.1498
22-Dec-15,44.97003,-93.14987
22-Dec-15,44.97046,-93.14976
22-Dec-15,44.97045,-93.15048
22-Dec-15,44.97004,-93.15057
22-Dec-15,44.97004,-93.15049
22-Dec-15,44.96978,-93.15101
22-Dec-15,44.96991,-93.151
22-Dec-15,44.97029,-93.15099
22-Dec-15,44.97049,-93.15099
22-Dec-15,44.97116,-93.1517
22-Dec-15,44.97229,-93.1546
22-Dec-15,44.97173,-93.15577
22-Dec-15,44.97165,-93.15578
22-Dec-15,44.97171,-93.15587
22-Dec-15,44.97163,-93.15601
22-Dec-15,44.98043,-93.16238
22-Dec-15,44.98033,-93.16238
22-Dec-15,44.97715,-93.16435
22-Dec-15,44.97396,-93.16058
22-Dec-15,44.95802,-93.17125
22-Dec-15,44.9628,-93.17058
22-Dec-15,44.96823,-93.1682
22-Dec-15,44.96812,-93.1686
22-Dec-15,44.96826,-93.1699
22-Dec-15,44.9679,-93.17115
22-Dec-15,44.96772,-93.17152
22-Dec-15,44.96811,-93.17149
22-Dec-15,44.96868,-93.17091
22-Dec-15,44.96422,-93.18174
22-Dec-15,44.96418,-93.18174
22-Dec-15,44.96414,-93.18174
22-Dec-15,44.96411,-93.18174
